time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,,
955,995,171.684151,78,258.3008014,74.80738621,36.94831174,39.77822907,,,,
956,934,149.9228871,78,233.9496892,69.56765896,37.4325919,35.32104531,,,,
957,970,175.3614297,78,269.0619114,74.17377435,38.24284526,45.21515336,,,,
958,914,175.0504911,78,244.6813398,67.63263169,36.59373631,43.48273239,,,,
959,990,149.4471027,78,247.1835133,72.23406484,36.80569013,38.08167516,,,,
960,1004,162.0229698,78,273.31005,71.84865666,36.37178295,35.75366378,,,,
961,907,159.5672,72,267.2019486,70.53387071,38.10312088,57.40049493,,,,
962,1018,167.9579109,72,282.6353028,73.7733397,36.52491647,63.31597241,,,,
963,937,174.9795956,72,286.1490015,69.63700569,38.03597156,51.45981506,,,,
964,943,174.5590004,72,265.9598616,69.07731265,37.06556747,54.34645916,,,,
965,996,157.3442587,72,239.8169625,70.93450038,36.66865117,61.22654203,,,,
966,969,157.537857,72,265.2475684,70.58668143,37.08245072,47.46838948,,,,
967,935,189.8349769,72,262.4298704,68.9382815,37.35083619,53.75581349,,,,
968,973,174.4462434,72,249.3518948,71.94382858,36.92861227,52.88703148,,,,
969,911,187.6960302,72,281.4496918,69.68060082,36.58347982,55.73052558,,,,
970,938,157.4658227,72,238.4714489,67.87757692,37.27861561,58.42339673,,,,
971,931,143.1438,78,249.6250229,67.49138478,38.03844717,42.25005408,,,,
972,938,175.3491426,78,266.4388803,68.53933659,37.86060891,38.81877285,,,,
973,940,147.5990857,78,239.1586652,66.53379232,37.8959014,46.16266457,,,,
974,928,151.3864036,78,226.7680614,70.83047945,36.99826162,36.05333864,,,,
975,940,172.9123082,78,267.355837,71.99205983,37.06231262,37.43805082,,,,
976,953,206.5043964,78,243.669187,72.64350628,37.57632719,44.63959611,,,,
977,939,162.7462407,78,243.1501659,67.90029003,37.95290944,39.53257243,,,,
978,1000,170.1652624,78,245.0506136,72.77180368,36.93541405,47.05500165,,,,
979,887,147.2165494,78,231.5395854,68.27229922,37.87974987,31.63066273,,,,
980,946,180.1620312,78,248.1464415,69.3570991,36.94758126,36.06842709,,,,
981,955,149.4293586,70,274.917411,71.83920423,37.25216184,61.43710032,,,,
982,974,169.3693357,70,281.3525273,71.54158607,36.97868708,67.39154721,,,,
983,971,172.1455424,70,285.8652865,70.86559256,36.97462547,69.16502752,,,,
984,961,173.8117337,70,252.63209,70.8156658,36.5444297,61.22970477,,,,
985,974,174.5357713,70,269.4223946,70.70978887,38.21687725,62.74644983,,,,
986,990,128.9406328,70,278.6076317,72.49162474,36.43501963,57.89480494,,,,
987,955,140.3733422,70,258.8798203,69.44828654,36.60752504,60.62876519,,,,
988,988,188.6413346,70,272.8883978,72.58400015,37.71066768,58.14185842,,,,
989,943,165.7684652,70,257.5287081,71.64325155,37.68707017,57.85661732,,,,
990,935,170.2435403,70,265.5550846,71.98001119,37.49612973,56.58504785,,,,
991,921,185.9283311,76,283.2512175,67.82176429,38.57466005,56.80029987,,,,
992,994,169.6688507,76,307.896222,71.88968585,37.02791169,46.82451423,,,,
993,921,160.6242397,76,259.2691846,72.50787239,37.42986969,47.262066,,,,
994,960,193.7571827,76,262.4860376,69.2575016,37.22631195,39.20287586,,,,
995,932,167.4990227,76,248.1332007,69.9740395,37.79143825,47.11033952,,,,
996,971,173.3018686,76,259.5062728,70.65798078,37.97359094,37.58234774,,,,
997,1019,161.4434784,76,247.8234362,72.92918081,36.61559291,45.48443488,,,,
998,947,176.3578237,76,272.3319446,69.48287257,36.35401935,40.59960642,,,,
999,944,174.9096229,76,253.0978628,69.35318934,37.25607455,41.288287,,,,
1000,952,175.6492961,76,271.1345695,69.01910562,37.6332689,46.55172328,,,,
1001,959,186.3934097,68,311.1011009,71.85216064,36.52844051,64.3832462,,,,
1002,940,174.1523347,68,285.8064522,69.98379679,37.02553549,67.27714252,,,,
1003,937,187.6205794,68,262.2943186,69.77505378,37.52784763,59.37041191,,,,
1004,917,179.019197,68,243.0397618,68.44416695,38.63509878,65.42974108,,,,
1005,950,154.6591168,68,254.2279791,72.35500919,37.33318737,60.72368399,,,,
1006,859,166.9126954,68,265.8882894,68.62274407,37.90490758,67.7296069,,,,
1007,941,167.5467319,68,256.7842877,70.792873,38.00895932,61.69785658,,,,
1008,922,142.7150599,68,246.7307725,70.51683807,37.34380769,63.8579975,,,,
1009,956,130.5258117,68,249.1758251,70.20221324,37.91622531,65.99728444,,,,
1010,957,181.8784202,68,277.0359778,73.71254455,37.32141735,61.36314659,,,,
1011,983,178.3886605,76,282.2241324,72.19965702,37.52307876,50.34502213,,,,
1012,944,158.991967,76,276.278299,67.83246878,37.95877913,45.1790933,,,,
1013,990,202.5433371,76,273.3381239,71.10170784,37.52650366,49.85018276,,,,
1014,956,120.2910546,76,234.071434,70.4254562,37.35221856,42.83045228,,,,
1015,917,167.4185831,76,220.981631,68.84757837,37.1489619,37.84135848,,,,
1016,971,183.1875354,76,269.9733985,71.86197148,38.36482063,39.76172569,,,,
1017,971,161.7178697,76,264.7175975,72.68633147,37.47567143,39.33913739,,,,
1018,989,166.677142,76,267.1679632,72.15735428,37.28247642,47.26073979,,,,
1019,900,165.9616039,76,244.3928132,68.25570994,38.8392893,39.6290296,,,,
1020,925,174.5497408,76,251.0763281,69.02277813,37.14491264,42.74731976,,,,
1021,943,167.1989761,84,286.3969767,69.73668242,38.03454306,36.88016749,,,,
1022,949,189.7022186,84,304.9557817,71.68769848,37.3711322,35.15353308,,,,
1023,983,164.1484069,84,263.2983062,72.57976258,37.0593211,31.74194885,,,,
1024,948,159.7290111,84,244.3242002,69.94353249,36.91526344,27.20789295,,,,
1025,965,173.41344,84,294.316247,72.51578961,38.4593081,33.09694051,,,,
1026,928,179.0188241,84,249.0687998,68.94643594,37.72002564,29.85780505,,,,
1027,938,153.3381289,84,236.1573136,66.37521228,38.10224902,27.79088136,,,,
1028,947,180.4502529,84,238.5349851,71.898945,36.65143024,29.92711476,,,,
1029,932,186.9224726,84,273.6936123,72.20390697,37.06215404,32.48898769,,,,
1030,938,174.4193574,84,267.9854703,69.43203458,37.443043,32.56939271,,,,
1031,990,186.9733352,76,269.420626,72.84139481,37.16920252,48.2027229,,,,
1032,911,202.7778911,76,306.6437615,66.91809225,37.53295757,39.35261507,,,,
1033,986,197.522353,76,313.8218851,71.84731816,38.20088696,55.78731661,,,,
1034,914,184.1577572,76,262.150325,67.87044437,37.26051966,43.37915086,,,,
1035,973,145.5563518,76,242.4278251,70.74280202,38.39770095,56.57688578,,,,
1036,958,200.3592221,76,265.4329525,68.71706946,37.80471777,43.07993159,,,,
1037,937,183.6120412,76,263.3394377,68.42390932,38.5044382,39.55339807,,,,
1038,927,161.521522,76,234.9049102,67.57215687,38.13203366,45.91885825,,,,
1039,909,162.8169608,76,223.9437489,67.52170955,36.67398096,38.88175397,,,,
1040,958,184.7143184,76,252.8500036,70.16850993,37.48467883,47.3088231,,,,
1041,974,204.1914528,72,297.3627283,73.68278109,38.51512505,57.82814626,,,,
1042,980,170.5331728,72,317.1323599,71.72436927,37.08386805,65.34016363,,,,
1043,955,158.0299378,72,277.5956181,69.91380531,37.98479352,56.33453642,,,,
1044,935,182.6805811,72,275.4277521,67.57457394,37.53524021,45.44297319,,,,
1045,943,135.0049303,72,230.161905,70.06470385,37.70437145,48.90570059,,,,
1046,949,188.3244417,72,282.4855289,72.54105439,38.16145352,51.97809741,,,,
1047,925,172.1050936,72,257.6004779,69.21180425,38.15851467,52.84295273,,,,
1048,909,191.9229505,72,255.8738182,68.72255884,38.88178695,52.9090572,,,,
1049,975,196.452746,72,273.0194555,71.71513659,36.71373822,53.13084097,,,,
1050,997,183.2268044,72,267.4002363,73.74840535,36.8708525,55.45919023,,,,
1051,892,166.1994017,78,232.5521449,68.30662754,38.05734863,42.64562621,,,,
1052,962,181.8398808,78,279.7670957,70.54628421,38.14793102,45.62929767,,,,
1053,983,140.1481423,78,279.3706537,70.68992289,38.23427598,45.81686137,,,,
1054,958,196.8578238,78,285.1890481,69.94050061,36.65625897,33.10500143,,,,
1055,958,190.8116459,78,232.0177715,69.74196914,37.71031713,39.30007351,,,,
1056,944,172.4784851,78,263.4258362,70.22262625,37.14119942,41.56609991,,,,
1057,921,158.8284136,78,225.0860281,67.38204236,36.78278617,37.38133226,,,,
1058,948,197.1810775,78,284.4454229,69.77308143,37.8253327,38.9060826,,,,
1059,879,179.3897168,78,240.3340896,67.46238738,37.50028473,36.49497627,,,,
1060,957,179.2616807,78,267.6118471,68.80353748,38.29126265,34.70967047,,,,
1061,964,182.0157357,72,293.7975987,70.38453322,38.12916899,59.75053898,,,,
1062,963,183.3795315,72,316.8412032,71.4876567,38.16094402,58.96079781,,,,
1063,961,174.6193021,72,307.2403464,70.63009922,37.83058759,57.83415275,,,,
1064,959,148.5749416,72,250.0772593,69.56399359,37.51943004,51.72907275,,,,
1065,929,192.5806416,72,247.6357042,69.7542054,37.63616005,54.15806066,,,,
1066,991,159.4437628,72,264.0689159,71.91593196,37.95884352,63.02276196,,,,
1067,900,150.4696892,72,261.9004108,66.34605165,38.50661371,48.33137679,,,,
1068,923,186.086154,72,272.7663532,66.30234285,36.69237296,56.17269272,,,,
1069,983,197.2786975,72,287.0984495,72.1574737,38.25757326,53.8612346,,,,
1070,958,159.4388081,72,246.9579242,71.27541297,37.68017683,58.00763022,,,,
1071,945,146.2570653,80,268.2996837,68.52167688,38.5430235,34.59149387,,,,
1072,971,212.787208,80,322.4913397,71.01549094,37.57603394,32.28948301,,,,
1073,938,160.0161029,80,255.4834343,71.6644792,37.28319046,35.91428664,,,,
1074,912,205.7958999,80,239.8485146,66.12369259,37.11465374,25.0284215,,,,
1075,939,165.4750415,80,212.4068299,68.02311612,36.80994274,33.76431671,,,,
1076,950,158.5461463,80,233.8885387,69.77581632,36.99970772,31.45420455,,,,
1077,905,161.170898,80,226.93639,62.20647281,37.95715787,32.15907311,,,,
1078,981,177.5869357,80,253.8806538,74.39357607,38.21620946,35.31236708,,,,
1079,976,162.6241054,80,220.0830724,72.96905596,37.90831594,33.43441372,,,,
1080,906,153.432471,80,248.4409466,66.09644023,37.27345455,31.19571461,,,,
1081,1029,184.838808,72,310.7799174,72.36539306,36.79906138,66.55840437,,,,
1082,993,185.3686114,72,304.81207,72.68343268,37.3782771,68.25767433,,,,
1083,954,207.157094,72,320.2883442,70.68745498,36.83023018,49.67457892,,,,
1084,982,142.0783784,72,231.48615,70.99814549,38.67330665,53.19316658,,,,
1085,929,159.8290093,72,228.7516922,69.09693279,37.24980543,58.1715253,,,,
1086,953,148.9682466,72,251.4830123,71.0284409,37.63774271,48.10197137,,,,
1087,947,139.1298051,72,248.5233406,70.73934391,36.87276109,50.04733871,,,,
1088,908,177.9875251,72,248.0921232,68.46202491,37.52157218,57.1036198,,,,
1089,924,158.9446224,72,247.9294294,66.5241163,36.84740614,54.98721812,,,,
1090,913,174.5050099,72,267.831187,68.05153941,37.29676302,54.04441827,,,,
1091,954,138.7297789,80,245.3221042,71.33948351,38.04011989,35.27308918,,,,
1092,916,231.4551806,80,272.1268528,66.79247591,36.54478039,32.82115799,,,,
1093,938,177.8514843,80,271.6042583,71.24184857,37.82053865,30.791691,,,,
1094,1000,188.3987866,80,260.4242363,75.00860448,38.21391426,32.25721254,,,,
1095,1001,193.9968283,80,237.2832384,74.27208958,37.29053081,39.88107481,,,,
1096,983,175.7407965,80,247.477426,74.20538212,37.54850329,35.20466392,,,,
1097,961,194.3481831,80,241.4064479,70.61491136,36.65743463,32.932724,,,,
1098,967,206.0926044,80,262.8719127,70.21127378,37.58675854,40.80696603,,,,
1099,977,159.5338795,80,233.0672288,73.80720489,36.65618363,28.1486774,,,,
1100,951,143.8261575,80,225.1852823,70.37738367,37.75901065,29.21381493,,,,
1101,935,156.1151188,78,250.8016978,67.53715812,36.64872429,46.98985562,,,,
1102,952,149.4518611,78,250.4557805,69.70359547,38.4847019,40.61427155,,,,
1103,1046,185.4378692,78,295.6464881,71.00470802,36.86579873,43.48625663,,,,
1104,934,192.2854851,78,286.8527762,71.00533295,37.37715729,41.57421068,,,,
1105,954,142.1006816,78,225.9755293,71.16676964,37.65452348,43.90324029,,,,
1106,963,166.1722379,78,239.9583541,67.77100952,37.61043141,37.4226489,,,,
1107,930,205.8488978,78,274.3073978,69.74288858,36.68242505,28.45393485,,,,
1108,947,164.215156,78,247.2603447,69.05793635,37.66240409,40.04591252,,,,
1109,960,183.5969836,78,265.2953627,67.54899724,36.30499679,37.59469602,,,,
1110,973,161.8992273,78,236.2353417,74.26091167,37.28623468,37.71134661,,,,
1111,959,146.9830628,82,247.8957556,71.67609171,36.95717022,32.79085341,,,,
1112,871,150.9530334,82,260.0896441,67.61036954,37.82432096,26.41108584,,,,
1113,974,169.474355,82,274.9901615,69.77714119,38.21459157,32.16721278,,,,
1114,954,152.6991432,82,249.9639072,70.84266639,37.78764484,38.00916572,,,,
1115,968,157.7050965,82,260.078891,71.79336619,38.48281313,32.93317932,,,,
1116,908,172.7707746,82,253.2381369,67.00111678,37.46809149,29.56944524,,,,
1117,896,168.5544295,82,233.7725957,67.90270469,37.48924441,30.81245097,,,,
1118,935,158.4080478,82,224.7012536,65.58908775,37.87088233,34.88627536,,,,
1119,946,169.4866389,82,231.7868696,71.23234178,38.33033773,32.61533845,,,,
1120,975,194.7749077,82,259.2555037,71.75681862,36.76137626,25.49132211,,,,
1121,964,159.1396691,74,253.8053035,70.82002236,38.06428186,48.11224831,,,,
1122,931,139.9839002,74,238.7801047,68.05990368,37.54833089,49.45111153,,,,
1123,900,182.4988697,74,276.6313721,69.01656057,38.04143045,47.01529054,,,,
1124,942,202.7343643,74,276.5904063,68.24754066,37.46378075,44.64117319,,,,
1125,946,167.6774134,74,246.2688153,69.22231244,37.40590669,51.41097772,,,,
1126,857,208.4222212,74,251.2628953,64.99573644,38.06707814,38.26551457,,,,
1127,960,182.7680572,74,257.0859592,71.55271485,37.05597208,47.91928709,,,,
1128,965,196.8824207,74,277.9707898,72.0820516,36.95465939,47.46657546,,,,
1129,993,188.5469077,74,260.3949228,72.54215284,37.45127962,54.11592889,,,,
1130,949,158.5133898,74,261.1131797,70.1952487,38.68173266,48.44658765,,,,
1131,929,201.1657391,70,294.9596944,68.77158827,38.09587003,67.06848838,,,,
1132,920,159.1930378,70,287.5966921,68.55695304,36.89424627,64.15894095,,,,
1133,982,147.0483021,70,291.8146448,73.46761771,37.5050628,63.3930516,,,,
1134,956,192.9576271,70,268.0688375,71.14576616,35.94947666,59.29613973,,,,
1135,955,140.9075873,70,255.0328085,71.07867399,36.86309948,59.95613776,,,,
1136,930,144.9701837,70,227.1801226,69.56328387,36.98067759,54.58338964,,,,
1137,898,210.8426741,70,258.2273306,70.31442394,37.35266389,57.95120665,,,,
1138,994,156.4742378,70,283.2004951,73.38466411,37.57700026,62.06994751,,,,
1139,952,196.240195,70,308.9056072,70.26320711,37.38223902,60.14634313,,,,
1140,947,167.7286844,70,248.5008456,70.32697394,36.76858252,59.24923183,,,,
1141,982,178.6504616,78,275.3996022,69.86393557,36.19775945,45.20870727,,,,
1142,970,167.5928469,78,269.4467723,73.46228819,37.52972788,48.72843622,,,,
1143,957,194.1245099,78,289.2466911,71.81116251,37.06428292,47.34753321,,,,
1144,931,186.552778,78,250.6873174,67.94403363,36.75700642,42.51637159,,,,
1145,971,192.8983803,78,263.2232719,70.87476257,38.12501987,46.55741487,,,,
1146,965,135.8911735,78,220.3018259,70.02516622,37.45410561,36.76453939,,,,
1147,981,172.8491372,78,244.2116106,69.09536855,38.27229126,39.23835701,,,,
1148,946,192.0237053,78,263.8568571,69.07431972,37.28500594,31.13696089,,,,
1149,941,159.8910775,78,226.4251326,68.38968707,37.81624504,43.33730379,,,,
1150,905,188.0223881,78,229.7512396,67.7460391,37.41010976,46.9526313,,,,
1151,985,181.787056,70,283.0221962,70.31400336,37.52673088,64.4123496,,,,
1152,941,145.4960232,70,256.8151584,73.16652959,36.44212225,57.0073009,,,,
1153,949,167.0369046,70,269.9603219,71.58584665,36.78133818,66.91938303,,,,
1154,995,128.9150396,70,238.1890833,72.52597403,37.28180382,62.61022339,,,,
1155,957,187.7598039,70,254.3229269,72.02067517,36.96899882,66.09281841,,,,
1156,960,179.9339384,70,286.7413168,71.68247406,37.42568063,62.17649183,,,,
1157,941,191.7552851,70,279.1080926,69.45043781,37.03463568,57.62535736,,,,
1158,957,160.5890492,70,263.056875,70.08220436,37.74182108,58.49747139,,,,
1159,948,179.5933638,70,256.8264621,70.35856279,38.58036759,51.50922103,,,,
1160,973,158.1515691,70,231.892378,70.95990367,37.51069994,58.71167605,,,,
1161,979,158.9339832,78,273.17754,72.25656502,38.18125177,44.59848635,,,,
1162,914,172.8776835,78,270.769781,69.41377667,37.60010414,34.78128839,,,,
1163,930,135.880566,78,242.8393882,68.31917277,37.34507259,41.52543638,,,,
1164,925,158.8077676,78,232.5139518,66.26121884,36.88082596,43.08443279,,,,
1165,927,187.4451836,78,229.7375221,67.61446203,37.47506374,29.41905845,,,,
1166,1019,134.9656179,78,263.9553866,74.25668993,36.2646189,35.21783673,,,,
1167,991,167.2980701,78,250.0830206,73.89050399,38.37522375,35.44142115,,,,
1168,982,136.5258679,78,246.2524447,71.13698689,38.23798292,33.89561441,,,,
1169,940,159.0015093,78,241.6952589,71.27570299,37.58429782,38.27094863,,,,
1170,967,209.4098992,78,245.0532406,69.13815496,37.05491015,37.09040448,,,,
1171,940,156.9843665,72,293.460564,70.14154851,37.21713958,53.90672138,,,,
1172,969,145.3947443,72,281.3961074,71.83462807,37.24875407,62.38183689,,,,
1173,995,158.3433679,72,283.0661541,73.68146636,37.47025435,63.03407005,,,,
1174,917,166.1697878,72,270.4645539,68.85297942,37.5689335,49.36103946,,,,
1175,926,182.8677786,72,266.4316445,68.58978565,37.30500247,51.99160785,,,,
1176,988,207.6653154,72,288.6496268,73.57068447,36.14406308,56.74700895,,,,
1177,951,127.0689046,72,215.0735182,70.14696888,37.80647883,58.18479751,,,,
1178,937,191.4208781,72,260.0136717,68.19432508,36.36330816,52.55804414,,,,
1179,916,189.7420537,72,275.8780277,68.89953921,37.54691176,58.77321359,,,,
1180,977,134.5401384,72,269.4365726,72.87564096,36.54279088,54.69638485,,,,
1181,940,170.6618425,80,250.6858324,68.6105095,38.49872637,32.3112989,,,,
1182,955,171.1198704,80,271.8058194,72.46026752,37.9521147,48.78416144,,,,
1183,929,155.5527435,80,246.0475283,68.24686682,37.69322882,39.35556975,,,,
1184,918,189.1238169,80,239.7029239,67.2214795,38.08826216,34.53314706,,,,
1185,969,201.0783421,80,244.046068,71.45695269,37.41118322,27.80776292,,,,
1186,901,153.6324489,80,261.0307291,66.29688494,37.1684738,27.51033637,,,,
1187,917,154.6813136,80,212.2474734,65.42336912,37.78588286,28.46204919,,,,
1188,937,159.87117,80,233.2384227,67.83420353,38.41104917,27.17621576,,,,
1189,921,226.3613478,80,268.2159863,68.71391421,38.47112222,35.73481218,,,,
1190,950,177.685782,80,238.0408783,68.22235266,37.23000485,48.51143031,,,,
1191,924,168.7139073,72,292.9847722,68.81041512,37.50755374,61.90616375,,,,
1192,984,153.8192668,72,314.0016889,71.59341161,37.87839553,62.56638533,,,,
1193,992,167.6138777,72,299.7098822,72.49690534,36.3036544,58.46679152,,,,
1194,990,179.6863847,72,274.026297,74.50889553,36.6257819,59.51511024,,,,
1195,966,172.2390872,72,266.7871174,71.58454487,37.11332457,55.09651404,,,,
1196,964,156.5464269,72,252.1417496,71.01594799,37.50392182,56.50213798,,,,
1197,903,154.791137,72,266.4202882,66.82287978,38.27323455,49.89589463,,,,
1198,894,161.4117863,72,231.7185301,66.37222789,38.01726594,47.93460259,,,,
